0	1
1	4
2	5
3	6
4	7
5	8
6	9
7	10
8	11
9	13
10	14
11	16
12	17
13	19
14	23
15	24
16	26
17	29
18	30
19	34
20	35
21	36
22	37
23	38
24	40
25	41
26	42
27	43
28	44
29	45
30	46
31	47
32	50
33	51
34	52
35	53
36	54
37	55
38	56
39	57
40	58
41	59
42	60
43	61
44	62
45	63
46	64
47	65
48	66
49	67
50	68
51	69
52	70
53	72
54	73
55	76
56	77
57	78
58	79
59	81
60	82
61	83
62	85
63	86
64	87
65	88
66	89
67	90
68	91
69	92
70	93
71	94
72	95
73	96
74	97
75	98
76	99
77	101
78	103
79	104
80	106
81	107
82	108
83	110
84	112
85	114
86	115
87	116
88	120
89	121
90	122
91	123
92	124
93	125
94	126
95	128
96	129
97	131
98	134
99	135
100	136
101	137
102	138
103	139
104	140
105	141
106	143
107	144
108	148
109	150
110	151
111	152
112	153
113	154
114	157
115	158
116	159
117	160
118	161
119	162
120	163
121	164
122	166
123	167
124	168
125	169
126	170
127	171
128	173
129	174
130	175
131	177
132	178
133	179
134	180
135	182
136	183
137	184
138	185
139	186
140	188
141	189
142	190
143	192
144	193
145	194
146	195
147	196
148	197
149	198
150	199
151	200
152	201
153	202
154	203
155	205
156	206
157	207
158	208
159	209
160	210
161	211
162	212
163	213
164	214
165	215
166	216
167	218
168	219
169	220
170	221
171	223
172	224
173	225
174	226
175	227
176	228
177	229
178	230
179	231
180	232
181	235
182	236
183	237
184	238
185	239
186	242
187	243
188	244
189	245
190	247
191	248
192	249
193	250
194	251
195	252
196	253
197	254
198	255
199	256
200	257
201	258
202	259
203	261
204	262
205	263
206	264
207	265
208	266
209	268
210	269
211	271
212	272
213	273
214	274
215	275
216	276
217	277
218	279
219	280
220	281
221	285
222	286
223	288
224	289
225	290
226	291
227	292
228	293
229	294
230	295
231	297
232	298
233	300
234	301
235	302
236	303
237	305
238	307
239	308
240	310
241	312
242	313
243	314
244	315
245	316
246	318
247	319
248	320
249	321
250	322
251	323
252	325
253	326
254	327
255	328
256	329
257	330
258	332
259	333
260	334
261	335
262	336
263	337
264	340
265	341
266	342
267	344
268	345
269	346
270	347
271	348
272	349
273	350
274	351
275	352
276	353
277	354
278	355
279	357
280	358
281	360
282	361
283	363
284	364
285	365
286	366
287	367
288	368
289	370
290	372
291	375
292	377
293	378
294	379
295	380
296	381
297	382
298	383
299	384
300	386
301	388
302	389
303	390
304	391
305	392
306	394
307	395
308	396
309	397
310	398
311	399
312	400
313	402
314	403
315	407
316	409
317	410
318	411
319	412
320	413
321	414
322	415
323	416
324	418
325	419
326	420
327	424
328	425
329	426
330	428
331	429
332	431
333	432
334	433
335	434
336	435
337	436
338	437
339	438
340	439
341	440
342	443
343	444
344	447
345	449
346	450
347	451
348	452
349	453
