0	155
1	137
2	5
3	74
4	232
5	48
6	521
7	173
8	76
9	182
10	172
11	20
12	183
13	393
14	186
15	384
16	32
17	203
18	180
19	67
20	86
21	378
22	148
23	119
24	1
25	292
26	54
27	105
28	31
29	138
30	489
31	925
32	205
33	16
34	129
35	61
36	326
37	1371
38	112
39	43
40	143
41	185
42	96
43	714
44	207
45	141
46	222
47	473
48	771
49	177
50	149
51	192
52	496
53	66
54	144
55	248
56	47
57	404
58	89
59	346
60	289
61	287
62	253
63	33
64	3
65	396
66	1323
67	4
68	325
69	115
70	898
71	438
72	447
73	759
74	69
75	446
76	1149
77	220
78	234
79	246
80	290
81	145
82	243
83	49
84	324
85	179
86	897
87	541
88	254
89	65
90	472
91	418
92	621
93	108
94	140
95	658
96	606
97	605
98	142
99	78
100	517
101	687
102	842
103	339
104	53
105	464
106	816
107	755
108	154
109	221
110	390
111	1396
112	498
113	953
114	715
115	595
116	799
117	832
118	335
119	454
120	90
121	188
122	55
123	217
124	824
125	257
126	599
127	223
128	376
129	803
130	1280
131	766
132	624
133	87
134	2
135	497
136	828
137	879
138	200
139	495
140	121
141	791
142	491
143	175
144	369
145	111
146	562
147	259
148	77
149	11
150	1424
151	1077
152	500
153	99
154	767
155	1034
156	575
157	282
158	113
159	238
160	1041
161	41
162	62
163	212
164	656
165	174
166	2112
167	485
168	731
169	104
170	283
171	380
172	651
173	1601
174	68
175	559
176	1644
177	1038
178	1085
179	190
180	206
181	392
182	6
183	529
184	508
185	1829
186	616
187	2156
188	189
189	286
190	1142
191	46
192	1322
193	768
194	1188
195	52
196	518
197	552
198	519
200	139
199	379
201	561
202	702
203	711
204	130
205	30
206	1223
207	527
208	1336
209	131
210	1122
211	1135
212	88
213	737
214	281
215	204
216	467
217	445
218	1745
219	1689
220	91
221	1176
222	648
223	277
224	2094
225	657
226	795
227	1037
228	452
229	502
230	487
231	1775
232	1887
233	1345
234	499
235	1146
236	403
237	219
238	693
239	2841
240	463
241	770
242	347
243	235
244	1047
245	63
246	916
247	762
248	1028
249	716
250	147
251	1153
252	267
253	978
254	2308
255	1017
257	293
256	1312
258	1387
259	37
260	135
261	909
262	95
263	515
264	1169
265	178
266	377
267	266
268	1192
269	846
270	475
271	34
272	1245
273	340
274	1313
275	1886
276	555
277	250
278	480
279	3329
280	660
281	444
282	249
283	356
284	1409
285	21
286	582
287	884
288	242
289	103
290	2595
291	894
292	327
293	694
294	549
295	424
296	1338
297	481
298	1095
299	2235
300	1665
301	917
302	323
303	1150
304	349
305	2109
306	488
307	450
308	2241
309	51
310	3124
311	60
312	1924
313	1976
314	197
315	1850
316	785
317	619
318	1183
319	2840
320	296
321	1839
322	1248
323	1406
324	1686
325	294
326	469
327	2386
328	1987
329	1685
330	1959
331	2578
332	1023
333	1231
334	688
335	931
336	1430
337	3157
338	926
339	1098
340	1931
341	775
342	1993
343	1812
344	954
345	1018
346	1035
347	391
348	1688
349	351
350	1606
351	336
352	717
353	769
354	124
355	3012
357	857
356	132
358	593
359	478
360	2865
361	256
362	291
363	932
364	3218
365	490
366	2730
367	218
368	1069
370	1740
369	372
371	1648
372	754
373	44
374	22
375	2405
376	4299
377	1043
378	833
379	1373
380	3669
381	1605
382	3217
384	1342
383	2552
385	2676
386	268
387	1087
388	362
389	279
390	26
391	2317
392	2360
393	1207
394	681
395	1370
396	50
397	1310
398	2252
399	2844
400	1033
401	2145
402	1428
403	1068
404	1227
405	94
406	2041
407	1731
408	757
409	1053
410	64
411	677
412	1261
413	285
414	1657
415	437
416	2526
417	1224
418	260
419	2664
420	187
421	38
422	991
423	873
424	1073
425	695
426	2124
427	449
428	1255
429	466
430	1044
431	1666
432	136
433	2794
434	426
435	793
436	474
437	667
438	763
439	2689
440	2162
441	536
442	72
443	1904
444	1981
445	3000
446	5452
447	509
448	352
449	439
450	1246
451	1226
452	3474
453	1722
454	2734
455	381
456	2021
457	649
458	800
459	1726
460	2518
461	1276
462	1537
463	1831
464	4073
465	1769
466	4919
467	2731
470	241
468	928
469	2712
471	2411
472	170
473	2466
474	280
475	297
476	2340
477	1103
478	236
479	567
480	1093
481	1089
482	1998
483	646
484	1071
485	1535
486	1072
487	1256
488	255
489	2081
490	965
491	35
492	1316
493	2879
494	2099
495	1110
497	643
496	443
498	2410
499	652
500	825
501	2272
502	1943
503	2723
504	42
505	563
506	675
507	97
508	1777
511	1611
510	661
509	2117
512	337
513	786
514	551
515	1126
516	1608
517	2184
518	3282
519	176
520	3509
521	1538
523	2960
524	3268
522	1376
525	1032
526	927
527	3786
528	1344
529	1021
530	647
531	896
532	1903
533	3608
534	2943
535	4512
537	1727
538	56
536	544
539	1125
540	1421
541	251
542	3052
543	2256
544	802
545	1621
546	1833
547	1542
548	3418
549	201
550	505
551	1164
552	1177
553	348
554	423
555	820
556	2450
557	2894
558	902
559	2709
560	100
561	504
562	2371
563	3563
564	116
565	958
566	2472
567	2542
569	2397
568	1776
570	5385
571	1984
572	93
573	1173
574	2836
575	363
576	1049
577	2556
578	3339
579	2196
580	2381
582	3837
581	1647
583	419
584	3606
585	5643
586	2207
587	4143
588	3632
589	1815
590	788
591	19
592	2524
593	1427
596	1057
594	1259
595	2912
597	1989
598	2859
599	3948
600	2460
601	1988
602	2075
603	2221
604	2711
605	181
606	545
607	903
608	4334
610	2990
609	907
611	102
612	406
613	3009
614	765
615	3610
616	1282
617	428
618	752
619	4755
620	4518
621	451
623	753
622	1341
625	2823
624	1402
626	1416
627	193
628	836
629	2048
630	1953
631	604
632	3554
633	1315
634	3120
635	2749
636	1130
637	848
638	2849
639	1571
640	633
641	3733
642	1939
643	1556
644	343
645	367
646	1141
647	3130
648	3613
650	1627
651	1384
649	2046
652	861
653	1456
654	1936
655	645
656	554
657	1364
658	1522
659	407
660	83
661	3834
662	400
663	1573
665	1983
664	962
666	650
667	882
668	817
669	4155
670	1746
671	2630
672	1151
673	386
674	1525
675	2321
676	534
677	3029
678	2632
680	1459
679	184
682	3374
681	2444
683	98
684	625
685	1457
686	1229
687	1735
688	942
689	92
690	2727
691	885
692	2543
693	2882
694	3345
697	968
695	1753
696	1600
698	531
699	708
700	3792
701	4062
702	1910
703	3520
704	906
705	796
706	602
707	840
708	122
709	1237
710	1809
711	2878
712	1339
713	1941
714	644
715	2931
716	2297
717	3144
718	2038
719	553
720	1262
721	1787
722	1171
723	2332
724	5207
725	1321
726	701
727	397
728	417
729	1388
730	710
731	2230
732	270
733	3677
735	3836
736	3346
734	1680
737	672
738	2118
739	3898
740	1408
741	2225
742	4290
743	1997
744	2793
745	976
746	1317
747	1143
748	530
749	2379
750	233
751	2481
752	1795
753	2220
754	1912
755	338
756	5600
757	1230
758	1346
759	2889
760	859
761	2634
762	2344
765	202
764	2051
763	3628
766	1544
767	244
768	3888
769	2813
770	2419
771	761
772	790
773	1271
774	1570
775	2930
776	1738
777	4164
779	794
778	2733
780	457
781	2208
782	801
783	1883
784	1907
785	686
786	3517
787	959
788	930
789	3783
790	3025
791	1372
792	2721
793	5225
794	1779
796	1780
795	2681
797	5842
799	269
798	3941
800	948
801	45
802	578
803	2127
804	2603
805	408
806	2318
809	1070
808	3264
807	1650
811	2436
812	1138
810	2713
813	3931
814	3155
815	1830
816	1772
817	970
818	2176
819	4291
820	2495
821	2266
823	2151
822	2949
824	1528
826	899
825	2963
827	1920
828	2187
829	1264
830	2845
831	596
832	3187
833	839
834	3810
835	2735
836	2456
838	1626
837	6996
839	2349
840	1389
841	2125
842	580
843	3800
844	1429
845	4359
846	730
847	1867
848	1687
849	1594
850	2843
851	532
852	963
853	1533
854	3972
855	1813
856	878
857	1890
858	782
859	2959
860	2627
861	1652
862	1235
863	576
864	3794
865	2987
866	2916
867	3974
868	1566
869	3353
870	4172
871	4235
872	684
873	153
874	915
877	465
878	479
879	1723
876	798
875	1003
880	3026
881	2210
882	373
883	2150
884	3269
885	2675
886	354
887	2327
888	1024
889	3594
890	4317
891	271
893	2298
892	3318
894	2885
895	9828
896	628
897	2350
898	877
899	3389
900	1016
901	2525
902	1928
903	943
904	2431
905	653
908	6586
907	4563
906	3943
911	3156
909	826
910	3696
912	5519
913	3068
915	2802
914	247
916	6200
917	2043
918	3501
919	2701
920	2217
921	3216
924	1086
925	333
923	5081
922	704
926	2707
927	2668
928	4079
929	425
930	458
931	834
932	17
933	2249
934	3337
935	2732
936	2201
938	3378
937	3840
940	823
941	1022
939	689
942	957
943	1824
944	2958
945	3564
946	863
949	4634
950	1115
948	1155
947	3027
951	3861
952	1995
953	2347
954	904
955	3162
956	1398
957	3167
958	2646
959	194
960	4406
961	674
963	2922
965	5944
964	3112
962	2476
966	1399
967	1131
968	2503
969	1375
970	3153
971	849
972	2393
973	2887
974	252
975	908
976	2273
977	2541
979	3679
978	1891
980	309
981	2577
982	4027
983	537
984	3811
985	3015
986	3493
987	1152
988	7095
989	805
990	2361
991	494
992	3007
993	7126
994	2415
995	355
996	654
997	1557
998	1927
999	2185
1000	5540
1001	1410
1002	967
1003	627
1004	2702
1005	662
1006	4030
1007	847
1008	1136
1009	1413
1010	998
1011	224
1012	276
1013	3315
1014	6042
1015	1329
1016	3335
1017	1257
1018	2575
1020	1744
1021	4370
1019	1524
1022	2024
1023	510
1024	3352
1025	3350
1026	6702
1027	2108
1028	1400
1029	1474
1030	81
1031	1567
1032	1980
1033	2042
1034	1764
1038	1473
1039	2372
1036	1940
1037	146
1035	160
1040	3475
1041	2053
1042	2385
1043	3390
1044	6034
1045	161
1046	4032
1047	237
1048	620
1051	156
1050	353
1049	1380
1052	512
1053	1889
1054	876
1055	427
1056	5461
1057	1810
1058	2950
1059	3466
1060	2409
1061	6165
1065	1894
1064	4953
1063	1526
1062	1804
1066	213
1067	151
1068	2255
1069	1102
1070	986
1071	3550
1072	240
1073	1985
1074	1386
1075	4190
1076	1743
1081	2962
1080	275
1078	1461
1079	2536
1077	1982
1082	2424
1083	2551
1084	837
1085	5818
1086	4567
1087	484
1088	1011
1089	300
1090	2015
1091	435
1092	1477
1095	3687
1093	1112
1094	4405
1096	1960
1097	5375
1098	3911
1099	1906
1100	6109
1101	3950
1102	1074
1103	3111
1104	3981
1105	6307
1106	10481
1108	2679
1107	1175
1109	1774
1110	482
1111	3459
1112	6397
1113	526
1114	7213
1115	1258
1116	1058
1117	668
1118	3470
1119	1597
1120	3169
1121	2537
1122	1059
1123	5174
1124	5561
1125	1140
1126	4194
1127	2948
1128	4041
1129	2382
1130	3184
1131	511
1132	4941
1133	2479
1135	3486
1134	5784
1136	2345
1137	2160
1138	3382
1141	1411
1142	4951
1139	1808
1140	979
1145	2961
1143	671
1144	2179
1146	565
1147	3617
1148	434
1149	1613
1150	2004
1155	4602
1154	2554
1152	2111
1151	1684
1153	4931
1156	3763
1157	1871
1158	1274
1159	1025
1160	58
1161	2762
1162	1157
1165	2828
1164	1816
1163	85
1166	982
1167	5185
1168	6959
1169	4890
1170	468
1171	4045
1172	1272
1173	2569
1174	1937
1175	1181
1176	3010
1180	2313
1182	1619
1181	2202
1177	1568
1179	2925
1178	1484
1183	2800
1184	2105
1185	3071
1186	3503
1187	3940
1193	245
1190	2783
1192	370
1191	5377
1188	4324
1189	2502
1194	1855
1196	1868
1195	3190
1197	3215
1198	564
1199	2047
1200	6484
1201	6238
1202	1720
1203	84
1204	1896
1206	2022
1205	1060
1208	133
1209	420
1210	1961
1211	2407
1207	3145
1212	3565
1213	1324
1214	3306
1215	1596
1216	5471
1217	1563
1221	548
1222	1327
1219	4363
1220	827
1218	3708
1223	8661
1224	2300
1225	3074
1226	1108
1227	1263
1228	3249
1229	2896
1230	2305
1231	2438
1232	4374
1233	5580
1238	2826
1240	5773
1239	5845
1234	2413
1237	2066
1236	3463
1235	3585
1241	1260
1242	5804
1243	1923
1244	1902
1245	5464
1247	3325
1248	4231
1246	1646
1250	1654
1251	4013
1249	5188
1252	1241
1253	1935
1254	2354
1255	4581
1256	3701
1257	2216
1258	39
1259	1242
1260	412
1261	5089
1265	4517
1266	5331
1263	1029
1264	811
1262	3612
1267	514
1268	284
1269	3469
1270	5021
1271	1009
1272	830
1273	1667
1274	1277
1275	1362
1279	1942
1280	3278
1277	1752
1278	4703
1276	295
1281	4546
1282	1736
1283	2741
1284	5709
1285	2808
1286	2883
1287	787
1288	1311
1291	6108
1292	1825
1290	1786
1289	577
1293	1015
1294	4623
1295	538
1296	5305
1297	603
1298	3839
1299	1975
1300	831
1301	4648
1302	2018
1303	8609
1306	3168
1307	3993
1304	3234
1305	5231
1309	1084
1310	571
1311	2540
1312	6121
1308	1134
1313	974
1314	3225
1315	5295
1316	1036
1317	5363
1318	2913
1319	5328
1323	4762
1324	5572
1320	2356
1322	196
1321	261
1325	1681
1326	3920
1327	3185
1328	1837
1329	110
