0	2539342
1	2644211
2	16542250
3	17378282
4	6197420
5	6681951
6	17785792
7	17408992
8	10183502
9	5206361
10	4732352
11	17053581
12	19550960
13	9753761
14	17564530
15	18658520
16	19069700
17	1021400
18	17475651
19	2593782
20	3787080
21	5496182
22	6250441
23	16837321
24	17000951
25	17086500
26	2515851
27	3071210
28	5147400
29	6434540
30	10470752
31	16584681
32	17997531
33	18369522
34	20107952
35	3038731
36	7871901
37	7890172
38	7977451
39	15191132
40	15657071
41	15991760
42	16665782
43	17079651
44	17867112
45	17961012
46	19900831
47	503392
48	6861911
49	934981
50	981581
51	1123541
52	16733141
53	2794172
54	5003820
55	5301801
56	5716382
57	6268771
58	6385192
59	675100
60	7913172
61	1014732
62	14952980
63	15630800
64	16403352
65	16838901
66	17370682
67	17605431
68	18564240
69	2721970
70	2762212
71	3035631
72	3184311
73	5179521
74	5237802
75	556630
76	6874991
77	7909401
78	8639661
79	14233840
80	14876970
81	15228550
82	15666510
83	15817262
84	15982010
85	16122231
86	16767081
87	17567902
88	17615970
89	18019910
90	19741720
91	2459772
92	5040000
93	5070672
94	598680
95	7862642
96	8012480
97	917660
98	948521
99	966732
100	991251
101	14991781
102	16014532
103	16201012
104	16418432
105	16994080
106	17504841
107	17663432
108	18049751
109	18363352
110	18433192
111	18659272
112	2854702
113	2866160
114	2912871
115	4982042
116	5133852
117	555461
118	556530
119	6717981
120	940920
121	975232
122	13380272
123	14891242
124	15537001
125	15599530
126	15873701
127	16166472
128	16219452
129	16261730
130	16417251
131	16560732
132	16581250
133	16599081
134	16829722
135	16958790
136	17018771
137	17221692
138	17283332
139	17406640
140	17722830
141	17811930
142	18178601
143	2334260
144	2827450
145	5534672
146	5749080
147	5989561
148	6288012
149	6294610
150	6744872
151	6854641
152	7970590
153	8805101
154	15485700
155	15874522
156	15991072
157	16338960
158	16541410
159	16660381
160	16797731
161	16810791
162	17074640
163	17161550
164	17652271
165	17820651
166	17937961
167	18193672
168	18688550
169	5159011
170	539902
171	6067561
172	6450741
173	6513921
174	6585371
175	680740
176	7982031
177	8002762
178	8061510
179	8068632
180	935782
181	1013562
182	15108462
183	16086900
184	16156881
185	16416172
186	16494660
187	16512041
188	16542762
189	17418500
190	17929071
191	18320872
192	18481171
193	18978840
194	19052640
195	19117571
196	20324501
197	2476022
198	2854052
199	2902301
200	3014251
201	3248682
202	5016492
203	575762
204	5988781
205	6330191
206	653050
207	6604660
208	6839790
209	7998612
210	8618311
211	8628100
212	8782930
213	903740
214	981741
215	1017022
216	12323790
217	12784661
218	13109922
219	15026610
220	15316330
221	15429010
222	15619921
223	16034222
224	16311102
225	16435971
226	16832141
227	17055192
228	17160402
229	17276321
230	17311930
231	17414671
232	18261870
233	18359871
234	18500441
235	18691971
236	18711951
237	19106270
238	19560270
239	2356121
240	3589332
241	4980931
242	593530
243	5973520
244	6266740
245	634152
246	6582611
247	6720752
248	7857830
249	8084180
250	10278010
251	13693511
252	13839892
253	13863081
254	14223881
255	14233482
256	14315301
257	14846982
258	14853082
259	14868481
260	14869001
261	15736852
262	15875622
263	16014142
264	16312321
265	16346202
266	16605560
267	17030780
268	17398641
269	17737932
270	18307580
271	18406471
272	18576130
273	18658881
274	18662182
275	18987432
276	19013622
277	19820911
278	19849271
279	2358041
280	2400501
281	2402662
282	2964792
283	4974080
284	5041901
285	5065740
286	5072482
287	5373680
288	5469641
289	551481
290	5785140
291	6002691
292	6028090
293	6071642
294	6158551
295	6240912
296	6243620
297	6271351
298	6764751
299	679642
300	7952340
301	7973040
302	7978991
303	8015981
304	8056062
305	8633792
306	8716132
307	960412
308	968440
309	1010702
310	1151350
311	12859642
312	13823502
313	13989811
314	14136052
315	15271352
316	15664822
317	15899142
318	16119451
319	16455952
320	16496960
321	16612110
322	16687301
323	17230390
324	17263201
325	17606861
326	18038602
327	18038941
328	18106740
329	18163292
330	18209472
331	18322022
332	18885320
333	18910122
334	19736780
335	2501652
336	2652481
337	2900961
338	3123271
339	471710
340	478880
341	4962510
342	501640
343	501690
344	528472
345	540481
346	5497770
347	555150
348	5625272
349	5774021
350	5863061
351	5954361
352	618132
353	6393480
354	6691561
355	6858771
356	7566700
357	7893242
358	7908492
359	7960000
360	7962532
361	7974780
362	7981300
363	8000082
364	8038342
365	8047902
366	8619001
367	8630922
368	902722
369	944210
370	944682
371	971161
372	971332
373	988872
374	13129002
375	13152012
376	13566261
377	14063152
378	14165400
379	15002322
380	15653882
381	15782731
382	15923572
383	16259522
384	16303631
385	16474382
386	16520220
387	16531220
388	16856702
389	16870972
390	16895280
391	16951440
392	17068051
393	17592800
394	17690240
395	18039571
396	18309141
397	18377760
398	18479651
399	18482540
400	18484911
401	18544260
402	18683460
403	18709252
404	18930491
405	19007901
406	2336442
407	2846840
408	3214231
409	3247760
410	3345890
411	3552200
412	461672
413	462640
414	4781800
415	479790
416	4967661
417	499322
418	5060352
419	5225360
420	5363110
421	5440831
422	5687460
423	599272
424	6004272
425	6040671
426	6271121
427	6568511
428	6711851
429	7528110
430	7860510
431	7898432
432	7919761
433	7996271
434	7998991
435	8032622
436	8045140
437	8087402
438	8613892
439	8636190
440	8642551
441	8794762
442	923742
443	941230
444	995092
445	10090450
446	14137330
447	14173720
448	14931880
449	14933250
450	15036621
451	15072781
452	15431261
453	15464051
454	15510111
455	15683642
456	15722740
457	15751910
458	15980842
459	16075121
460	16087330
461	16169031
462	16171620
463	16521731
464	16683961
465	16762562
466	16787192
467	16841680
468	17165081
469	17336992
470	17427842
471	17454351
472	17565040
473	17684031
474	17925581
475	17946390
476	18194761
477	18250401
478	18325470
479	18466951
480	18481200
481	18594430
482	18729702
483	18859842
484	19825400
485	20148062
486	20247621
487	2359380
488	2444801
489	3082241
490	3171180
491	455790
492	4789192
493	5102600
494	5146211
495	522190
496	5227392
497	5533360
498	5663561
499	5694652
500	5781372
501	602400
502	6030181
503	605930
504	6144980
505	6694101
506	6762530
507	6819791
508	6842011
509	6843030
510	6868992
511	7563800
512	7851070
513	7874541
514	7979431
515	7987731
516	8028482
517	8057610
518	8634192
519	914792
520	918892
521	962492
522	970482
523	997161
524	10220292
525	1023090
526	12837271
527	13571702
528	13921990
529	14068462
530	14204402
531	14865071
532	14905390
533	14952630
534	15056522
535	15067350
536	15123972
537	15211081
538	15248732
539	15303200
540	15339670
541	15362420
542	15400060
543	15487141
544	15824602
545	15922122
546	15962022
547	16026001
548	16063540
549	16153800
550	16659660
551	16703182
552	16756511
553	16915362
554	16961051
555	17188630
556	17208311
557	17254270
558	17271300
559	17366600
560	17474332
561	17502040
562	17684001
563	17699931
564	17712412
565	18025161
566	18026682
567	18081840
568	18331972
569	18351020
570	18390672
571	18608640
572	18656691
573	18773590
574	18963630
575	18980702
576	18999012
577	19024341
578	19063410
579	19084110
580	19543410
581	19747670
582	2329891
583	2369062
584	2436200
585	2505291
586	2659310
587	2684532
588	2722092
589	2740762
590	2895860
591	2980762
592	2986671
593	3121730
594	3200870
595	3331760
596	4740021
597	480060
598	483730
599	4959930
600	530440
601	5321141
602	5371710
603	5387721
604	5466541
605	5669550
606	5894602
607	590460
608	6009632
609	6028932
610	6129162
611	6252151
612	629380
613	6351620
614	6357630
615	6445571
616	6594890
617	6611422
618	6638962
619	6774181
620	6789860
621	7560301
622	7906580
623	7907131
624	7930982
625	7931871
626	7957971
627	7984690
628	8002191
629	8038412
630	8051780
631	8136641
632	8630141
633	8790200
634	915350
635	952941
636	962401
637	13350412
638	14069522
639	14160190
640	14162590
641	14789632
642	14864311
643	14960510
644	14983672
645	15028290
646	15046531
647	15086241
648	15129911
649	15215262
650	15223091
651	15264542
652	15418701
653	15592552
654	15631050
655	15672551
656	15861302
657	15950720
658	16341290
659	16378691
660	16444620
661	16502371
662	16570240
663	16686531
664	16829882
665	16835312
666	16913080
667	16917962
668	16975782
669	17063700
670	17167431
671	17247090
672	17275332
673	17390731
674	17445681
675	17655691
676	17693471
677	17754712
678	17803010
679	17853532
680	17889762
681	18054792
682	18192820
683	18216530
684	18328570
685	18438841
686	18477090
687	18500690
688	18641872
689	18654580
690	18697240
691	18946311
692	19123751
693	20012572
694	2506810
695	2522801
696	2546521
697	2857590
698	3197152
699	3390990
700	463760
701	4798922
702	4806221
703	492411
704	5072980
705	5092181
706	5700961
707	5703581
708	5918041
